OPERATION_TYPE,SITE_CELL_ID,SITE_ID,CELL_STATUS,UTILIZATION_PEAK_TIME,LATITUDE,LONGITUDE
I,840901,474754,ACTIVE,,13.87878,100.38313
I,840902,474754,ACTIVE,,13.87878,100.38313
I,840903,474754,ACTIVE,,13.87878,100.38313
I,813966,469165,ACTIVE,,98.38035,7.900223
I,813967,469165,ACTIVE,,98.38035,7.900223
I,813968,469165,ACTIVE,,98.38035,7.900223
I,839123,474376,ACTIVE,,13.83103,100.65588
I,839124,474376,ACTIVE,,13.83103,100.65588
I,839125,474376,ACTIVE,,13.83103,100.65588
I,826739,472568,ACTIVE,,99.7404,18.30219
I,826740,472568,ACTIVE,,99.7404,18.30219
I,826741,472568,ACTIVE,,99.7404,18.30219
I,826742,472568,ACTIVE,,99.7404,18.30219
I,848861,476677,ACTIVE,,13.888021,100.546217
I,848862,476677,ACTIVE,,13.888021,100.546217
I,848863,476677,ACTIVE,,13.888021,100.546217
I,848864,476677,ACTIVE,,13.888021,100.546217
I,848865,476677,DEACTIVE,,13.888021,100.546217
I,846600,476082,ACTIVE,,13.95531,100.52024
I,846601,476082,ACTIVE,,13.95531,100.52024
I,846602,476082,ACTIVE,,13.95531,100.52024
I,839126,474377,ACTIVE,,13.885965,100.552072
I,839127,474377,ACTIVE,,13.885965,100.552072
I,839128,474377,ACTIVE,,13.885965,100.552072
I,839131,474378,ACTIVE,,13.93405,100.5457
I,839132,474378,ACTIVE,,13.93405,100.5457
I,839133,474378,ACTIVE,,13.93405,100.5457
I,847848,476429,ACTIVE,,13.926592,100.590497
I,847849,476429,ACTIVE,,13.926592,100.590497
I,847850,476429,ACTIVE,,13.926592,100.590497
I,847851,476429,DEACTIVE,,13.926592,100.590497
I,847852,476429,DEACTIVE,,13.926592,100.590497
I,839137,474379,ACTIVE,,13.89581,100.3733
I,839138,474379,ACTIVE,,13.89581,100.3733
I,839139,474379,ACTIVE,,13.89581,100.3733
I,839143,474380,ACTIVE,,14.006667,100.64189
I,839144,474380,ACTIVE,,14.006667,100.64189
I,833063,473392,ACTIVE,,13.747276,100.607327
I,833064,473392,DEACTIVE,,13.747276,100.607327
I,788988,467197,ACTIVE,,17.159193,104.155995
I,788989,467197,ACTIVE,,17.159193,104.155995
I,788990,467197,ACTIVE,,17.159193,104.155995
I,819896,470498,ACTIVE,,18.15281,100.15003
I,819897,470498,ACTIVE,,18.15281,100.15003
I,819898,470498,ACTIVE,,18.15281,100.15003
I,845992,475887,ACTIVE,,13.7061,100.67006
I,845993,475887,ACTIVE,,13.7061,100.67006
I,845994,475887,ACTIVE,,13.7061,100.67006
I,822147,471332,ACTIVE,,99.02576,18.567
I,822148,471332,ACTIVE,,99.02576,18.567
I,822149,471332,ACTIVE,,99.02576,18.567
I,845764,475825,ACTIVE,,13.72894,100.53552
I,845765,475825,ACTIVE,,13.72894,100.53552
I,854847,479311,ACTIVE,,13.32426,100.92683
I,854848,479311,ACTIVE,,13.32426,100.92683
I,854849,479311,ACTIVE,,13.32426,100.92683
I,839466,474444,ACTIVE,,13.6189,100.6209
I,839467,474444,ACTIVE,,13.6189,100.6209
I,839468,474444,ACTIVE,,13.6189,100.6209
I,839469,474444,ACTIVE,,13.6189,100.6209
I,909476,470163,ACTIVE,,13.81798,100.04024
I,909477,470163,ACTIVE,,13.81798,100.04024
I,832448,473246,ACTIVE,,13.798062,100.566712
I,832449,473246,ACTIVE,,13.798062,100.566712
I,832450,473246,ACTIVE,,13.798062,100.566712
I,845239,475705,ACTIVE,,13.90759,100.55306
I,845240,475705,ACTIVE,,13.90759,100.55306
I,845241,475705,ACTIVE,,13.90759,100.55306
I,845242,475705,ACTIVE,,13.90759,100.55306
I,845672,475799,ACTIVE,,13.7545,100.62684
I,854850,479312,ACTIVE,,12.63691,102.09416
I,854851,479312,ACTIVE,,12.63691,102.09416
I,854852,479312,ACTIVE,,12.63691,102.09416
I,854853,479312,ACTIVE,,12.63691,102.09416
I,789004,467198,ACTIVE,,14.898969,103.486562
I,789005,467198,ACTIVE,,14.898969,103.486562
I,789006,467198,ACTIVE,,14.898969,103.486562
I,822247,471366,ACTIVE,,99.867344,20.004762
I,822248,471366,ACTIVE,,99.867344,20.004762
I,820118,470583,ACTIVE,,18.17894,100.13322
I,820119,470583,ACTIVE,,18.17894,100.13322
I,820120,470583,ACTIVE,,18.17894,100.13322
I,790188,467272,ACTIVE,,15.28655,102.3362
I,790189,467272,ACTIVE,,15.28655,102.3362
I,790190,467272,ACTIVE,,15.28655,102.3362
I,855032,479361,ACTIVE,,13.32371,101.12998
I,855033,479361,ACTIVE,,13.32371,101.12998
I,855034,479361,ACTIVE,,13.32371,101.12998
I,855035,479362,ACTIVE,,12.69172,101.03144
I,855036,479362,ACTIVE,,12.69172,101.03144
I,855037,479362,ACTIVE,,12.69172,101.03144
I,855038,479362,ACTIVE,,12.69172,101.03144
I,821643,471151,ACTIVE,,99.80665,19.88255
I,821644,471151,ACTIVE,,99.80665,19.88255
I,821645,471151,ACTIVE,,99.80665,19.88255
I,855039,479363,ACTIVE,,12.75223,101.21313
I,855040,479363,ACTIVE,,12.75223,101.21313
I,855041,479363,ACTIVE,,12.75223,101.21313
I,790204,467273,ACTIVE,,14.921158,102.092867
I,790205,467273,ACTIVE,,14.921158,102.092867
I,790206,467273,ACTIVE,,14.921158,102.092867
I,790220,467274,ACTIVE,,16.49207,102.43906
I,790221,467274,ACTIVE,,16.49207,102.43906
I,790222,467274,ACTIVE,,16.49207,102.43906
I,790236,467275,ACTIVE,,14.63721,102.79011
I,790237,467275,ACTIVE,,14.63721,102.79011
I,790238,467275,ACTIVE,,14.63721,102.79011
I,790241,467275,ACTIVE,,14.63721,102.79011
I,822132,471327,ACTIVE,,99.013758,18.597332
I,822133,471327,ACTIVE,,99.013758,18.597332
I,822134,471327,ACTIVE,,99.013758,18.597332
I,790252,467276,ACTIVE,,14.52009,102.75298
I,790253,467276,ACTIVE,,14.52009,102.75298
I,790254,467276,ACTIVE,,14.52009,102.75298
I,790268,467277,ACTIVE,,17.415562,102.804831
I,790269,467277,ACTIVE,,17.415562,102.804831
I,790270,467277,ACTIVE,,17.415562,102.804831
I,855042,479364,ACTIVE,,12.87172,101.33461
I,855043,479364,ACTIVE,,12.87172,101.33461
I,822174,471341,ACTIVE,,99.514278,19.244361
I,822175,471341,ACTIVE,,99.514278,19.244361
I,822176,471341,ACTIVE,,99.514278,19.244361
I,833038,473387,ACTIVE,,13.753965,100.498721
I,833039,473387,ACTIVE,,13.753965,100.498721
I,833040,473387,ACTIVE,,13.753965,100.498721
I,821510,471101,ACTIVE,,99.147823,18.802526
I,821511,471101,ACTIVE,,99.147823,18.802526
I,821512,471101,ACTIVE,,99.147823,18.802526
I,813871,469137,ACTIVE,,99.97092,8.39041
I,813873,469137,ACTIVE,,99.97092,8.39041
I,813875,469137,ACTIVE,,99.97092,8.39041
I,848206,476504,ACTIVE,,13.639056,100.711516
I,848207,476504,ACTIVE,,13.639056,100.711516
I,848208,476504,ACTIVE,,13.639056,100.711516
I,848209,476504,DEACTIVE,,13.639056,100.711516
I,848210,476504,ACTIVE,,13.639056,100.711516
I,854731,479276,ACTIVE,,12.987532,101.208963
I,854732,479276,ACTIVE,,12.987532,101.208963
I,854733,479276,ACTIVE,,12.987532,101.208963
I,820439,470700,ACTIVE,,18.80173,100.78819
I,820440,470700,ACTIVE,,18.80173,100.78819
I,820441,470700,ACTIVE,,18.80173,100.78819
I,820124,470585,ACTIVE,,18.16,100.1338
I,820125,470585,ACTIVE,,18.16,100.1338
I,820126,470585,ACTIVE,,18.16,100.1338
I,847204,476255,ACTIVE,,13.8874,100.37444
I,847205,476255,ACTIVE,,13.8874,100.37444
I,847206,476255,ACTIVE,,13.8874,100.37444
I,788060,467139,ACTIVE,,14.986639,102.100393
I,788061,467139,ACTIVE,,14.986639,102.100393
I,788062,467139,ACTIVE,,14.986639,102.100393
I,813877,469138,ACTIVE,,98.915,8.06635
I,813879,469138,ACTIVE,,98.915,8.06635
I,813880,469138,ACTIVE,,98.915,8.06635
I,788076,467140,ACTIVE,,15.05747,102.16624
I,788077,467140,ACTIVE,,15.05747,102.16624
I,788078,467140,ACTIVE,,15.05747,102.16624
I,788082,467140,ACTIVE,,15.05747,102.16624
I,820873,470851,ACTIVE,,97.95736,19.27678
I,820874,470851,ACTIVE,,97.95736,19.27678
I,839145,474380,ACTIVE,,14.006667,100.64189
I,839146,474380,ACTIVE,,14.006667,100.64189
I,788732,467181,ACTIVE,,17.68959,102.91331
I,788733,467181,ACTIVE,,17.68959,102.91331
I,788734,467181,ACTIVE,,17.68959,102.91331
I,788737,467181,ACTIVE,,17.68959,102.91331
I,788739,467181,ACTIVE,,17.68959,102.91331
I,837284,474005,ACTIVE,,13.864956,100.456896
I,837285,474005,ACTIVE,,13.864956,100.456896
I,837286,474005,ACTIVE,,13.864956,100.456896
I,837287,474005,ACTIVE,,13.864956,100.456896
I,837288,474005,ACTIVE,,13.864956,100.456896
I,840906,474755,ACTIVE,,13.8334,100.44389
I,840907,474755,ACTIVE,,13.8334,100.44389
I,840908,474755,ACTIVE,,13.8334,100.44389
I,845173,475690,ACTIVE,,13.9954,100.518
I,845174,475690,ACTIVE,,13.9954,100.518
I,845175,475690,ACTIVE,,13.9954,100.518
I,854807,479298,ACTIVE,,12.68191,101.16908
I,854808,479298,ACTIVE,,12.68191,101.16908
I,854809,479298,ACTIVE,,12.68191,101.16908
I,854811,479300,ACTIVE,,12.69347,101.13304
I,854812,479300,ACTIVE,,12.69347,101.13304
I,854813,479300,ACTIVE,,12.69347,101.13304
I,854814,479300,ACTIVE,,12.69347,101.13304
I,833055,473391,ACTIVE,,13.82658,100.548774
I,833056,473391,ACTIVE,,13.82658,100.548774
I,833057,473391,ACTIVE,,13.82658,100.548774
I,857356,480056,ACTIVE,,12.6699,101.135
I,857357,480056,ACTIVE,,12.6699,101.135
I,854815,479301,ACTIVE,,12.88856,100.89722
I,854816,479301,ACTIVE,,12.88856,100.89722
I,854817,479301,ACTIVE,,12.88856,100.89722
I,839147,474381,ACTIVE,,13.641875,100.622707
I,839148,474381,ACTIVE,,13.641875,100.622707
I,839149,474381,ACTIVE,,13.641875,100.622707
I,813969,469166,ACTIVE,,7.624537,100.086351
I,813970,469166,ACTIVE,,7.624537,100.086351
I,813971,469166,ACTIVE,,7.624537,100.086351
I,839153,474382,ACTIVE,,13.667273,100.650703
I,839154,474382,ACTIVE,,13.667273,100.650703
I,819763,470452,ACTIVE,,97.96834,19.33587
I,819764,470452,ACTIVE,,97.96834,19.33587
I,819765,470452,ACTIVE,,97.96834,19.33587
I,839470,474445,ACTIVE,,13.999607,100.683585
I,839471,474445,ACTIVE,,13.999607,100.683585
I,839472,474445,ACTIVE,,13.999607,100.683585
I,839473,474445,DEACTIVE,,13.999607,100.683585
I,839474,474445,ACTIVE,,13.999607,100.683585
I,789020,467199,ACTIVE,,15.128058,104.279169
I,789021,467199,ACTIVE,,15.128058,104.279169
I,789022,467199,ACTIVE,,15.128058,104.279169
I,844052,475446,ACTIVE,,13.89076,100.39774
I,844053,475446,ACTIVE,,13.89076,100.39774
I,844054,475446,ACTIVE,,13.89076,100.39774
I,844055,475446,DEACTIVE,,13.89076,100.39774
I,844056,475446,DEACTIVE,,13.89076,100.39774
I,844057,475446,ACTIVE,,13.89076,100.39774
I,839475,474446,ACTIVE,,13.665672,100.51572
I,839476,474446,ACTIVE,,13.665672,100.51572
I,839477,474446,ACTIVE,,13.665672,100.51572
I,854854,479313,ACTIVE,,12.613905,102.090301
I,854855,479313,ACTIVE,,12.613905,102.090301
I,840922,474758,ACTIVE,,13.790988,100.704647
I,840923,474758,ACTIVE,,13.790988,100.704647
I,840924,474758,ACTIVE,,13.790988,100.704647
I,840925,474758,ACTIVE,,13.790988,100.704647
I,840926,474758,ACTIVE,,13.790988,100.704647
I,840927,474758,ACTIVE,,13.790988,100.704647
I,822144,471331,ACTIVE,,98.568095,16.716234
I,822145,471331,ACTIVE,,98.568095,16.716234
I,822146,471331,ACTIVE,,98.568095,16.716234
I,839480,474447,ACTIVE,,13.639965,100.651204
I,839481,474447,ACTIVE,,13.639965,100.651204
I,839482,474447,ACTIVE,,13.639965,100.651204
I,854856,479314,ACTIVE,,14.10948,100.98503
I,854857,479314,ACTIVE,,14.10948,100.98503
I,854858,479314,ACTIVE,,14.10948,100.98503
I,854859,479315,ACTIVE,,14.104221,100.981481
I,854860,479315,ACTIVE,,14.104221,100.981481
I,855044,479364,ACTIVE,,12.87172,101.33461
I,855045,479365,ACTIVE,,13.40772,101.06615
I,855046,479365,ACTIVE,,13.40772,101.06615
I,855047,479365,ACTIVE,,13.40772,101.06615
I,821712,471184,ACTIVE,,99.49945,18.24175
I,821713,471184,ACTIVE,,99.49945,18.24175
I,821714,471184,ACTIVE,,99.49945,18.24175
I,727428,463014,ACTIVE,,18.83582,98.97993
I,727429,463014,ACTIVE,,18.83582,98.97993
I,814114,469204,ACTIVE,,98.311201,7.778732
I,814115,469204,ACTIVE,,98.311201,7.778732
I,814116,469204,ACTIVE,,98.311201,7.778732
I,814117,469204,ACTIVE,,98.311201,7.778732
I,790284,467278,ACTIVE,,15.03453,104.63044
I,790285,467278,ACTIVE,,15.03453,104.63044
I,790286,467278,ACTIVE,,15.03453,104.63044
I,790300,467279,ACTIVE,,14.881441,102.173724
I,790301,467279,ACTIVE,,14.881441,102.173724
I,790302,467279,ACTIVE,,14.881441,102.173724
I,790307,467279,ACTIVE,,14.881441,102.173724
I,833081,473397,ACTIVE,,13.775065,100.645702
I,833082,473397,ACTIVE,,13.775065,100.645702
I,833083,473397,ACTIVE,,13.775065,100.645702
I,833084,473397,ACTIVE,,13.775065,100.645702
I,833085,473397,DEACTIVE,,13.775065,100.645702
I,820472,470711,ACTIVE,,99.4938,18.2331
I,820473,470711,ACTIVE,,99.4938,18.2331
I,820474,470711,ACTIVE,,99.4938,18.2331
I,790316,467280,ACTIVE,,17.25434,102.88612
I,790317,467280,ACTIVE,,17.25434,102.88612
I,790318,467280,ACTIVE,,17.25434,102.88612
I,790321,467280,ACTIVE,,17.25434,102.88612
I,844137,475464,ACTIVE,,13.75087,100.86868
I,844138,475464,ACTIVE,,13.75087,100.86868
I,844139,475464,ACTIVE,,13.75087,100.86868
I,790332,467281,ACTIVE,,17.23237,104.45975
I,790333,467281,ACTIVE,,17.23237,104.45975
I,790334,467281,ACTIVE,,17.23237,104.45975
I,790348,467282,ACTIVE,,14.969497,102.048634
I,790349,467282,ACTIVE,,14.969497,102.048634
I,820110,470580,ACTIVE,,98.99403,18.93901
I,820111,470580,ACTIVE,,98.99403,18.93901
I,820875,470851,ACTIVE,,97.95736,19.27678
I,839040,474360,ACTIVE,,13.80476,100.423729
I,839041,474360,ACTIVE,,13.80476,100.423729
I,839042,474360,ACTIVE,,13.80476,100.423729
I,839043,474360,DEACTIVE,,13.80476,100.423729
I,839044,474360,ACTIVE,,13.80476,100.423729
I,846301,475979,ACTIVE,,13.76468,100.62384
I,846302,475979,ACTIVE,,13.76468,100.62384
I,846303,475979,ACTIVE,,13.76468,100.62384
I,821489,471094,ACTIVE,,99.128314,16.864266
I,821490,471094,ACTIVE,,99.128314,16.864266
I,821491,471094,ACTIVE,,99.128314,16.864266
I,833041,473388,ACTIVE,,13.768365,100.623705
I,833042,473388,ACTIVE,,13.768365,100.623705
I,833043,473388,ACTIVE,,13.768365,100.623705
I,833044,473388,ACTIVE,,13.768365,100.623705
I,833045,473388,ACTIVE,,13.768365,100.623705
I,833046,473388,ACTIVE,,13.768365,100.623705
I,788092,467141,ACTIVE,,15.00805,102.63456
I,788093,467141,ACTIVE,,15.00805,102.63456
I,788094,467141,ACTIVE,,15.00805,102.63456
I,788098,467141,ACTIVE,,15.00805,102.63456
I,788099,467141,ACTIVE,,15.00805,102.63456
I,788108,467142,ACTIVE,,15.04815,104.03255
I,788109,467142,ACTIVE,,15.04815,104.03255
I,788110,467142,ACTIVE,,15.04815,104.03255
I,788111,467142,ACTIVE,,15.04815,104.03255
I,788114,467142,ACTIVE,,15.04815,104.03255
I,834710,473746,ACTIVE,,13.742666,100.548715
I,834711,473746,ACTIVE,,13.742666,100.548715
I,834712,473746,ACTIVE,,13.742666,100.548715
I,851971,478311,ACTIVE,,13.77991,100.5279
I,851972,478311,ACTIVE,,13.77991,100.5279
I,851973,478311,ACTIVE,,13.77991,100.5279
I,813881,469139,ACTIVE,,98.300306,8.13548
I,813882,469139,ACTIVE,,98.300306,8.13548
I,813883,469139,ACTIVE,,98.300306,8.13548
I,813884,469140,ACTIVE,,99.88132,8.24598
I,813886,469140,ACTIVE,,99.88132,8.24598
I,813887,469140,ACTIVE,,99.88132,8.24598
I,839155,474382,ACTIVE,,13.667273,100.650703
I,847696,476394,ACTIVE,,13.664158,100.355971
I,847697,476394,ACTIVE,,13.664158,100.355971
I,847698,476394,ACTIVE,,13.664158,100.355971
I,847699,476394,DEACTIVE,,13.664158,100.355971
I,839157,474383,ACTIVE,,13.671573,100.664701
I,839158,474383,ACTIVE,,13.671573,100.664701
I,839159,474383,ACTIVE,,13.671573,100.664701
I,839162,474384,ACTIVE,,13.768956,100.716524
I,839163,474384,ACTIVE,,13.768956,100.716524
I,839164,474384,ACTIVE,,13.768956,100.716524
I,839165,474384,ACTIVE,,13.768956,100.716524
I,839166,474384,ACTIVE,,13.768956,100.716524
I,813972,469167,ACTIVE,,98.531849,8.46965
I,813973,469167,DEACTIVE,,98.531849,8.46965
I,813974,469167,ACTIVE,,98.531849,8.46965
I,813975,469167,DEACTIVE,,98.531849,8.46965
I,845176,475691,ACTIVE,,13.79665,100.48952
I,845177,475691,ACTIVE,,13.79665,100.48952
I,845178,475691,ACTIVE,,13.79665,100.48952
I,839167,474385,ACTIVE,,13.96686,100.633581
I,839168,474385,ACTIVE,,13.96686,100.633581
I,839169,474385,ACTIVE,,13.96686,100.633581
I,857598,480145,ACTIVE,,12.678,101.132
I,857599,480145,ACTIVE,,12.678,101.132
I,857600,480145,ACTIVE,,12.678,101.132
I,837260,474000,ACTIVE,,13.78886,100.375736
I,837261,474000,ACTIVE,,13.78886,100.375736
I,837262,474000,ACTIVE,,13.78886,100.375736
I,841701,474931,ACTIVE,,13.640237,100.391824
I,841702,474931,ACTIVE,,13.640237,100.391824
I,841703,474931,ACTIVE,,13.640237,100.391824
I,841704,474931,DEACTIVE,,13.640237,100.391824
I,841705,474931,ACTIVE,,13.640237,100.391824
I,820941,470878,ACTIVE,,17.631919,100.098076
I,820942,470878,DEACTIVE,,17.631919,100.098076
I,834829,473769,ACTIVE,,13.91959,100.5535
I,834830,473769,ACTIVE,,13.91959,100.5535
I,834831,473769,ACTIVE,,13.91959,100.5535
I,793803,467512,ACTIVE,,17.21055,103.11761
I,793804,467512,ACTIVE,,17.21055,103.11761
I,793805,467512,ACTIVE,,17.21055,103.11761
I,844641,475581,ACTIVE,,13.77167,100.57772
I,844642,475581,ACTIVE,,13.77167,100.57772
I,844643,475581,ACTIVE,,13.77167,100.57772
I,844644,475581,DEACTIVE,,13.77167,100.57772
I,844645,475581,ACTIVE,,13.77167,100.57772
I,840542,474665,ACTIVE,,13.741686,100.508479
I,840543,474665,ACTIVE,,13.741686,100.508479
I,840544,474665,ACTIVE,,13.741686,100.508479
I,840235,474601,ACTIVE,,13.695709,100.502311
I,840236,474601,ACTIVE,,13.695709,100.502311
I,840237,474601,ACTIVE,,13.695709,100.502311
I,840238,474601,DEACTIVE,,13.695709,100.502311
I,840239,474601,ACTIVE,,13.695709,100.502311
I,840240,474601,ACTIVE,,13.695709,100.502311
I,840241,474602,ACTIVE,,13.720859,100.600025
I,840242,474602,ACTIVE,,13.720859,100.600025
I,840243,474602,ACTIVE,,13.720859,100.600025
I,840244,474602,DEACTIVE,,13.720859,100.600025
I,847774,476411,ACTIVE,,13.726252,100.594358
I,847775,476411,ACTIVE,,13.726252,100.594358
I,847776,476411,ACTIVE,,13.726252,100.594358
I,847777,476411,DEACTIVE,,13.726252,100.594358
I,841280,474838,ACTIVE,,13.725625,100.600312
I,841281,474838,ACTIVE,,13.725625,100.600312
I,841282,474838,ACTIVE,,13.725625,100.600312
I,841283,474838,DEACTIVE,,13.725625,100.600312
I,848854,476675,ACTIVE,,13.730039,100.596271
I,848855,476675,ACTIVE,,13.730039,100.596271
I,848856,476675,ACTIVE,,13.730039,100.596271
I,846522,476039,ACTIVE,,13.69437,100.51063
I,846523,476039,ACTIVE,,13.69437,100.51063
I,846524,476039,ACTIVE,,13.69437,100.51063
I,841256,474833,ACTIVE,,13.73587,100.59982
I,841257,474833,ACTIVE,,13.73587,100.59982
I,841258,474833,ACTIVE,,13.73587,100.59982
I,841259,474833,DEACTIVE,,13.73587,100.59982
I,833100,473401,ACTIVE,,13.80037,100.61194
I,833101,473401,ACTIVE,,13.80037,100.61194
I,833102,473401,ACTIVE,,13.80037,100.61194
I,855160,479394,ACTIVE,,13.57054,100.92487
I,855161,479394,ACTIVE,,13.57054,100.92487
I,855162,479394,ACTIVE,,13.57054,100.92487
I,855163,479394,ACTIVE,,13.57054,100.92487
I,855164,479394,ACTIVE,,13.57054,100.92487
I,839889,474535,ACTIVE,,14.110534,100.595883
I,839890,474535,ACTIVE,,14.110534,100.595883
I,839891,474535,ACTIVE,,14.110534,100.595883
I,839892,474535,ACTIVE,,14.110534,100.595883
I,839893,474535,ACTIVE,,14.110534,100.595883
I,839894,474535,DEACTIVE,,14.110534,100.595883
I,857384,480067,ACTIVE,,14.20504,101.21405
I,857385,480067,ACTIVE,,14.20504,101.21405
I,857386,480067,ACTIVE,,14.20504,101.21405
I,857387,480067,ACTIVE,,14.20504,101.21405
I,857388,480067,ACTIVE,,14.20504,101.21405
I,791436,467350,ACTIVE,,17.10887,104.04392
I,791437,467350,ACTIVE,,17.10887,104.04392
I,791438,467350,ACTIVE,,17.10887,104.04392
I,791452,467351,ACTIVE,,15.40078,102.53374
I,791453,467351,ACTIVE,,15.40078,102.53374
I,791454,467351,ACTIVE,,15.40078,102.53374
I,791468,467352,ACTIVE,,16.42055,102.811551
I,791469,467352,ACTIVE,,16.42055,102.811551
I,791470,467352,ACTIVE,,16.42055,102.811551
I,855167,479396,ACTIVE,,13.303,101.148
I,855168,479396,ACTIVE,,13.303,101.148
I,855169,479397,ACTIVE,,13.33282,101.11842
I,855170,479397,ACTIVE,,13.33282,101.11842
I,855171,479397,ACTIVE,,13.33282,101.11842
I,855172,479397,ACTIVE,,13.33282,101.11842
I,820362,470669,ACTIVE,,98.44178,19.36016
I,820363,470669,ACTIVE,,98.44178,19.36016
I,853314,478838,ACTIVE,,13.73431,100.51491
I,853315,478838,ACTIVE,,13.73431,100.51491
I,853316,478838,ACTIVE,,13.73431,100.51491
I,791484,467353,ACTIVE,,15.73337,103.05239
I,791485,467353,ACTIVE,,15.73337,103.05239
I,820700,470790,ACTIVE,,98.958,18.61368
I,820701,470790,ACTIVE,,98.958,18.61368
I,820702,470790,ACTIVE,,98.958,18.61368
I,840015,474559,ACTIVE,,13.91835,100.56711
I,840016,474559,ACTIVE,,13.91835,100.56711
I,840017,474559,ACTIVE,,13.91835,100.56711
I,840018,474559,ACTIVE,,13.91835,100.56711
I,855281,479430,ACTIVE,,13.1129,100.91727
I,855282,479430,ACTIVE,,13.1129,100.91727
I,855283,479430,ACTIVE,,13.1129,100.91727
I,855284,479431,ACTIVE,,12.91067,100.97788
I,855285,479431,ACTIVE,,12.91067,100.97788
I,855286,479431,ACTIVE,,12.91067,100.97788
I,792763,467447,ACTIVE,,14.830512,101.384972
I,792764,467447,ACTIVE,,14.830512,101.384972
I,792765,467447,ACTIVE,,14.830512,101.384972
I,855287,479432,ACTIVE,,12.74247,101.25963
I,855288,479432,ACTIVE,,12.74247,101.25963
I,855289,479432,ACTIVE,,12.74247,101.25963
I,855290,479432,ACTIVE,,12.74247,101.25963
I,792795,467449,ACTIVE,,14.97369,102.10358
I,792796,467449,ACTIVE,,14.97369,102.10358
I,814216,469232,ACTIVE,,98.29219,8.067
I,814217,469232,ACTIVE,,98.29219,8.067
I,814218,469232,ACTIVE,,98.29219,8.067
I,792811,467450,ACTIVE,,18.367476,103.655344
I,855291,479433,ACTIVE,,12.94416,100.88543
I,727582,463078,ACTIVE,,18.804347,98.985593
I,727583,463078,ACTIVE,,18.804347,98.985593
I,727584,463078,ACTIVE,,18.804347,98.985593
I,792827,467451,ACTIVE,,14.87568,101.724848
I,792828,467451,ACTIVE,,14.87568,101.724848
I,792830,467451,ACTIVE,,14.87568,101.724848
I,792843,467452,ACTIVE,,14.93313,102.01275
I,792844,467452,ACTIVE,,14.93313,102.01275
I,792845,467452,ACTIVE,,14.93313,102.01275
I,842883,475147,ACTIVE,,13.73876,100.54347
I,842884,475147,ACTIVE,,13.73876,100.54347
I,857395,480071,ACTIVE,,12.62084,102.10524
I,814219,469233,ACTIVE,,6.745514,100.656766
I,814220,469233,ACTIVE,,6.745514,100.656766
I,814221,469233,ACTIVE,,6.745514,100.656766
I,848528,476582,ACTIVE,,13.675775,100.482249
I,848529,476582,ACTIVE,,13.675775,100.482249
I,848530,476582,ACTIVE,,13.675775,100.482249
I,846068,475910,ACTIVE,,13.87627,100.53343
I,846069,475910,ACTIVE,,13.87627,100.53343
I,846070,475910,ACTIVE,,13.87627,100.53343
I,846078,475912,ACTIVE,,13.78507,100.36467
I,846079,475912,ACTIVE,,13.78507,100.36467
I,846080,475912,ACTIVE,,13.78507,100.36467
I,846081,475912,DEACTIVE,,13.78507,100.36467
I,849293,476807,ACTIVE,,13.71177,100.43661
I,849294,476807,ACTIVE,,13.71177,100.43661
I,849295,476807,ACTIVE,,13.71177,100.43661
I,849296,476807,ACTIVE,,13.71177,100.43661
I,840825,474738,ACTIVE,,13.655201,100.505684
I,840826,474738,ACTIVE,,13.655201,100.505684
I,840827,474738,ACTIVE,,13.655201,100.505684
I,846462,476022,ACTIVE,,13.64386,100.47998
I,846463,476022,ACTIVE,,13.64386,100.47998
I,846464,476022,ACTIVE,,13.64386,100.47998
I,841975,474990,ACTIVE,,13.623129,100.48272
I,841976,474990,ACTIVE,,13.623129,100.48272
I,841977,474990,ACTIVE,,13.623129,100.48272
I,852606,478585,ACTIVE,,13.843615,100.541577
I,852607,478585,ACTIVE,,13.843615,100.541577
I,852608,478585,ACTIVE,,13.843615,100.541577
I,852935,478725,ACTIVE,,13.75007,100.36669
I,852936,478725,ACTIVE,,13.75007,100.36669
I,852937,478725,ACTIVE,,13.75007,100.36669
I,841845,474960,ACTIVE,,13.878072,100.525726
I,841846,474960,ACTIVE,,13.878072,100.525726
I,841847,474960,ACTIVE,,13.878072,100.525726
I,853005,478746,ACTIVE,,13.723971,100.363695
I,853006,478746,ACTIVE,,13.723971,100.363695
I,853007,478746,ACTIVE,,13.723971,100.363695
I,853049,478762,ACTIVE,,13.707082,100.416643
I,853050,478762,ACTIVE,,13.707082,100.416643
I,853051,478762,ACTIVE,,13.707082,100.416643
I,853052,478762,DEACTIVE,,13.707082,100.416643
I,841260,474833,ACTIVE,,13.73587,100.59982
I,841343,474852,ACTIVE,,13.690634,100.515064
I,841344,474852,ACTIVE,,13.690634,100.515064
I,841345,474852,ACTIVE,,13.690634,100.515064
I,793819,467513,ACTIVE,,14.920179,102.172709
I,793820,467513,ACTIVE,,14.920179,102.172709
I,793821,467513,ACTIVE,,14.920179,102.172709
I,793822,467513,ACTIVE,,14.920179,102.172709
I,727681,463122,ACTIVE,,18.79222,98.94888
I,727682,463122,ACTIVE,,18.79222,98.94888
I,727683,463122,ACTIVE,,18.79222,98.94888
I,833209,473427,ACTIVE,,13.740646,100.511049
I,833210,473427,ACTIVE,,13.740646,100.511049
I,833211,473427,ACTIVE,,13.740646,100.511049
